bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
247,Khalani Hammond,flat,2500.0,100000.0,50000.0,79,0,0.0,97500.0,97500.0,-2500.0
248,Francis Fitzpatrick,flat,2500.0,100000.0,50000.0,68,0,0.0,70000.0,70000.0,-30000.0
249,Annabella Sharp,flat,2500.0,100000.0,50000.0,84,0,0.0,110000.0,110000.0,10000.0
250,Royce Berry,flat,2500.0,100000.0,50000.0,67,0,0.0,67500.0,67500.0,-32500.0
251,Annabelle Shelton,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
252,Leonel Rasmussen,flat,2500.0,100000.0,50000.0,69,0,0.0,72500.0,72500.0,-27500.0
253,Esperanza Lara,flat,2500.0,100000.0,50000.0,66,0,0.0,65000.0,65000.0,-35000.0
254,Caiden Tucker,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
255,Esther Crosby,flat,2500.0,100000.0,50000.0,88,0,0.0,120000.0,120000.0,20000.0
256,Tristen Roy,flat,2500.0,100000.0,50000.0,97,0,0.0,142500.0,142500.0,42500.0
257,Savanna Stone,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
258,Finn Spears,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
259,Isabela Garcia,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
260,James Arellano,flat,2500.0,100000.0,50000.0,65,0,0.0,62500.0,62500.0,-37500.0
